fecha,indicador,operadora,valor,origen_valor
01/03/2026,Compras en POS con Tarjeta de Débito,Cantidad,12754207,OMP 02
01/04/2026,Compras en POS con Tarjeta de Débito,Cantidad,11830830,OMP 02
01/05/2026,Compras en POS con Tarjeta de Débito,Cantidad,12569783,OMP 02
01/06/2026,Compras en POS con Tarjeta de Débito,Cantidad,11404580,OMP 02
01/01/2018,Compras en POS con Tarjeta de Débito,Monto,362945495242,OMP 02
01/02/2018,Compras en POS con Tarjeta de Débito,Monto,342734460916,OMP 02
01/03/2018,Compras en POS con Tarjeta de Débito,Monto,376090918540,OMP 02
01/04/2018,Compras en POS con Tarjeta de Débito,Monto,348528979584,OMP 02
01/05/2018,Compras en POS con Tarjeta de Débito,Monto,367000714120,OMP 02
01/06/2018,Compras en POS con Tarjeta de Débito,Monto,367579550254,OMP 02
01/07/2018,Compras en POS con Tarjeta de Débito,Monto,374313562645,OMP 02
01/08/2018,Compras en POS con Tarjeta de Débito,Monto,382313085563,OMP 02
01/09/2018,Compras en POS con Tarjeta de Débito,Monto,382160848118,OMP 02
01/10/2018,Compras en POS con Tarjeta de Débito,Monto,388383335993,OMP 02
01/11/2018,Compras en POS con Tarjeta de Débito,Monto,418537098557,OMP 02
01/12/2018,Compras en POS con Tarjeta de Débito,Monto,639993570996,OMP 02
01/01/2019,Compras en POS con Tarjeta de Débito,Monto,455486674438,OMP 02
01/02/2019,Compras en POS con Tarjeta de Débito,Monto,413155369095,OMP 02
01/03/2019,Compras en POS con Tarjeta de Débito,Monto,460213956830,OMP 02
01/04/2019,Compras en POS con Tarjeta de Débito,Monto,410658905699,OMP 02
01/05/2019,Compras en POS con Tarjeta de Débito,Monto,449605588375,OMP 02
01/06/2019,Compras en POS con Tarjeta de Débito,Monto,446188496916,OMP 02
01/07/2019,Compras en POS con Tarjeta de Débito,Monto,448298950194,OMP 02
01/08/2019,Compras en POS con Tarjeta de Débito,Monto,472118487497,OMP 02
01/09/2019,Compras en POS con Tarjeta de Débito,Monto,446688928769,OMP 02
01/10/2019,Compras en POS con Tarjeta de Débito,Monto,478494138327,OMP 02
01/11/2019,Compras en POS con Tarjeta de Débito,Monto,507617579851,OMP 02
01/12/2019,Compras en POS con Tarjeta de Débito,Monto,740197172695,OMP 02
01/01/2020,Compras en POS con Tarjeta de Débito,Monto,542769137894,OMP 02
01/02/2020,Compras en POS con Tarjeta de Débito,Monto,526190774216,OMP 02
01/03/2020,Compras en POS con Tarjeta de Débito,Monto,439448721155,OMP 02
01/04/2020,Compras en POS con Tarjeta de Débito,Monto,347622354551,OMP 02
01/05/2020,Compras en POS con Tarjeta de Débito,Monto,459960594269,OMP 02
01/06/2020,Compras en POS con Tarjeta de Débito,Monto,477203338719,OMP 02
01/07/2020,Compras en POS con Tarjeta de Débito,Monto,521141923016,OMP 02
01/08/2020,Compras en POS con Tarjeta de Débito,Monto,526205367262,OMP 02
01/09/2020,Compras en POS con Tarjeta de Débito,Monto,502550974268,OMP 02
01/10/2020,Compras en POS con Tarjeta de Débito,Monto,588548170511,OMP 02
01/11/2020,Compras en POS con Tarjeta de Débito,Monto,585801792833,OMP 02
01/12/2020,Compras en POS con Tarjeta de Débito,Monto,892874587583,OMP 02
01/01/2021,Compras en POS con Tarjeta de Débito,Monto,691570054806,OMP 02
01/02/2021,Compras en POS con Tarjeta de Débito,Monto,634453488963.6,OMP 02
01/03/2021,Compras en POS con Tarjeta de Débito,Monto,662841395183.2,OMP 02
01/04/2021,Compras en POS con Tarjeta de Débito,Monto,608334514092.2,OMP 02
01/05/2021,Compras en POS con Tarjeta de Débito,Monto,681256415631.6,OMP 02
01/06/2021,Compras en POS con Tarjeta de Débito,Monto,654598734486.8,OMP 02
01/07/2021,Compras en POS con Tarjeta de Débito,Monto,726582010352.4,OMP 02
01/08/2021,Compras en POS con Tarjeta de Débito,Monto,726153654850.6,OMP 02
01/09/2021,Compras en POS con Tarjeta de Débito,Monto,721686852736.4,OMP 02
01/10/2021,Compras en POS con Tarjeta de Débito,Monto,785165225924.4,OMP 02
01/11/2021,Compras en POS con Tarjeta de Débito,Monto,781097400405.8,OMP 02
01/12/2021,Compras en POS con Tarjeta de Débito,Monto,1184452249634,OMP 02
01/01/2022,Compras en POS con Tarjeta de Débito,Monto,867639384548,OMP 02
01/02/2022,Compras en POS con Tarjeta de Débito,Monto,809427483795,OMP 02
01/03/2022,Compras en POS con Tarjeta de Débito,Monto,813454382112,OMP 02
01/04/2022,Compras en POS con Tarjeta de Débito,Monto,822131345231,OMP 02
01/05/2022,Compras en POS con Tarjeta de Débito,Monto,845062694655,OMP 02
01/06/2022,Compras en POS con Tarjeta de Débito,Monto,815120503631,OMP 02
01/07/2022,Compras en POS con Tarjeta de Débito,Monto,900703048313,OMP 02
01/08/2022,Compras en POS con Tarjeta de Débito,Monto,870944048766,OMP 02
01/09/2022,Compras en POS con Tarjeta de Débito,Monto,867617050012,OMP 02
01/10/2022,Compras en POS con Tarjeta de Débito,Monto,925496429542,OMP 02
01/11/2022,Compras en POS con Tarjeta de Débito,Monto,931771144305,OMP 02
01/12/2022,Compras en POS con Tarjeta de Débito,Monto,1429010096220,OMP 02
01/01/2023,Compras en POS con Tarjeta de Débito,Monto,1025383018649,OMP 02
01/02/2023,Compras en POS con Tarjeta de Débito,Monto,940510635456,OMP 02
01/03/2023,Compras en POS con Tarjeta de Débito,Monto,1003620384989,OMP 02
01/04/2023,Compras en POS con Tarjeta de Débito,Monto,974859696092,OMP 02
01/05/2023,Compras en POS con Tarjeta de Débito,Monto,969480639138,OMP 02
01/06/2023,Compras en POS con Tarjeta de Débito,Monto,958211601547,OMP 02
01/07/2023,Compras en POS con Tarjeta de Débito,Monto,1018882558335,OMP 02
01/08/2023,Compras en POS con Tarjeta de Débito,Monto,990935816735,OMP 02
01/09/2023,Compras en POS con Tarjeta de Débito,Monto,1028169348231,OMP 02
01/10/2023,Compras en POS con Tarjeta de Débito,Monto,1005421922739,OMP 02
01/11/2023,Compras en POS con Tarjeta de Débito,Monto,1049472058913,OMP 02
01/12/2023,Compras en POS con Tarjeta de Débito,Monto,1587940228632,OMP 02
01/01/2024,Compras en POS con Tarjeta de Débito,Monto,1159159322678,OMP 02
01/02/2024,Compras en POS con Tarjeta de Débito,Monto,1079751931034,OMP 02
01/03/2024,Compras en POS con Tarjeta de Débito,Monto,1160949611022,OMP 02
01/04/2024,Compras en POS con Tarjeta de Débito,Monto,1036110333825,OMP 02
01/05/2024,Compras en POS con Tarjeta de Débito,Monto,1080005801968,OMP 02
01/06/2024,Compras en POS con Tarjeta de Débito,Monto,1064307824800,OMP 02
01/07/2024,Compras en POS con Tarjeta de Débito,Monto,1002779194737,OMP 02
01/08/2024,Compras en POS con Tarjeta de Débito,Monto,1041810848542,OMP 02
01/09/2024,Compras en POS con Tarjeta de Débito,Monto,1011400916892,OMP 02
01/10/2024,Compras en POS con Tarjeta de Débito,Monto,1023824007959,OMP 02
01/11/2024,Compras en POS con Tarjeta de Débito,Monto,1107826745449,OMP 02
01/12/2024,Compras en POS con Tarjeta de Débito,Monto,1573456773206,OMP 02
01/01/2025,Compras en POS con Tarjeta de Débito,Monto,1164103299478,OMP 02
01/02/2025,Compras en POS con Tarjeta de Débito,Monto,1053586835628,OMP 02
01/03/2025,Compras en POS con Tarjeta de Débito,Monto,1158569551315,OMP 02
01/04/2025,Compras en POS con Tarjeta de Débito,Monto,1069027122607,OMP 02
01/05/2025,Compras en POS con Tarjeta de Débito,Monto,1123920118298,OMP 02
01/06/2025,Compras en POS con Tarjeta de Débito,Monto,1079606689927,OMP 02
01/07/2025,Compras en POS con Tarjeta de Débito,Monto,1144161261293,OMP 02
01/08/2025,Compras en POS con Tarjeta de Débito,Monto,1174987595346,OMP 02
01/09/2025,Compras en POS con Tarjeta de Débito,Monto,1120889323262,OMP 02
01/10/2025,Compras en POS con Tarjeta de Débito,Monto,1166085960218,OMP 02
01/11/2025,Compras en POS con Tarjeta de Débito,Monto,1238624045902,OMP 02
01/12/2025,Compras en POS con Tarjeta de Débito,Monto,1676152682492,OMP 02
01/01/2026,Compras en POS con Tarjeta de Débito,Monto,1286613325283,OMP 02
01/02/2026,Compras en POS con Tarjeta de Débito,Monto,1147923872726,OMP 02
01/03/2026,Compras en POS con Tarjeta de Débito,Monto,1224667749378,OMP 02
01/04/2026,Compras en POS con Tarjeta de Débito,Monto,1132675359787,OMP 02
01/05/2026,Compras en POS con Tarjeta de Débito,Monto,1217873955136,OMP 02
01/06/2026,Compras en POS con Tarjeta de Débito,Monto,1075843539138,OMP 02
01/01/2018,Compras en Internet con Tarjeta de Débito,Cantidad,1062,OMP 02
01/02/2018,Compras en Internet con Tarjeta de Débito,Cantidad,1260,OMP 02
01/03/2018,Compras en Internet con Tarjeta de Débito,Cantidad,1800,OMP 02
01/04/2018,Compras en Internet con Tarjeta de Débito,Cantidad,2024,OMP 02
01/05/2018,Compras en Internet con Tarjeta de Débito,Cantidad,1860,OMP 02
01/06/2018,Compras en Internet con Tarjeta de Débito,Cantidad,1778,OMP 02
01/07/2018,Compras en Internet con Tarjeta de Débito,Cantidad,1848,OMP 02
01/08/2018,Compras en Internet con Tarjeta de Débito,Cantidad,1952,OMP 02
01/09/2018,Compras en Internet con Tarjeta de Débito,Cantidad,1660,OMP 02
01/10/2018,Compras en Internet con Tarjeta de Débito,Cantidad,1710,OMP 02
01/11/2018,Compras en Internet con Tarjeta de Débito,Cantidad,2000,OMP 02
01/12/2018,Compras en Internet con Tarjeta de Débito,Cantidad,2197,OMP 02
01/01/2019,Compras en Internet con Tarjeta de Débito,Cantidad,2359,OMP 02
01/02/2019,Compras en Internet con Tarjeta de Débito,Cantidad,2511,OMP 02
01/03/2019,Compras en Internet con Tarjeta de Débito,Cantidad,2947,OMP 02
01/04/2019,Compras en Internet con Tarjeta de Débito,Cantidad,2635,OMP 02
01/05/2019,Compras en Internet con Tarjeta de Débito,Cantidad,2629,OMP 02
01/06/2019,Compras en Internet con Tarjeta de Débito,Cantidad,2705,OMP 02
01/07/2019,Compras en Internet con Tarjeta de Débito,Cantidad,3229,OMP 02
01/08/2019,Compras en Internet con Tarjeta de Débito,Cantidad,3679,OMP 02
01/09/2019,Compras en Internet con Tarjeta de Débito,Cantidad,3285,OMP 02
01/10/2019,Compras en Internet con Tarjeta de Débito,Cantidad,3704,OMP 02
01/11/2019,Compras en Internet con Tarjeta de Débito,Cantidad,3639,OMP 02
01/12/2019,Compras en Internet con Tarjeta de Débito,Cantidad,4859,OMP 02
01/01/2020,Compras en Internet con Tarjeta de Débito,Cantidad,4179,OMP 02
01/02/2020,Compras en Internet con Tarjeta de Débito,Cantidad,4809,OMP 02
01/03/2020,Compras en Internet con Tarjeta de Débito,Cantidad,4265,OMP 02
01/04/2020,Compras en Internet con Tarjeta de Débito,Cantidad,6140,OMP 02
01/05/2020,Compras en Internet con Tarjeta de Débito,Cantidad,6676,OMP 02
01/06/2020,Compras en Internet con Tarjeta de Débito,Cantidad,6328,OMP 02
01/07/2020,Compras en Internet con Tarjeta de Débito,Cantidad,6848,OMP 02
01/08/2020,Compras en Internet con Tarjeta de Débito,Cantidad,7307,OMP 02
01/09/2020,Compras en Internet con Tarjeta de Débito,Cantidad,8365,OMP 02
01/10/2020,Compras en Internet con Tarjeta de Débito,Cantidad,12036,OMP 02
01/11/2020,Compras en Internet con Tarjeta de Débito,Cantidad,15120,OMP 02
01/12/2020,Compras en Internet con Tarjeta de Débito,Cantidad,18702,OMP 02
01/01/2021,Compras en Internet con Tarjeta de Débito,Cantidad,18934,OMP 02
01/02/2021,Compras en Internet con Tarjeta de Débito,Cantidad,18408,OMP 02
01/03/2021,Compras en Internet con Tarjeta de Débito,Cantidad,24653,OMP 02
01/04/2021,Compras en Internet con Tarjeta de Débito,Cantidad,26238,OMP 02
01/05/2021,Compras en Internet con Tarjeta de Débito,Cantidad,29724,OMP 02
01/06/2021,Compras en Internet con Tarjeta de Débito,Cantidad,32244,OMP 02
01/07/2021,Compras en Internet con Tarjeta de Débito,Cantidad,37604,OMP 02
01/08/2021,Compras en Internet con Tarjeta de Débito,Cantidad,53565,OMP 02
01/09/2021,Compras en Internet con Tarjeta de Débito,Cantidad,54320,OMP 02
01/10/2021,Compras en Internet con Tarjeta de Débito,Cantidad,63415,OMP 02
01/11/2021,Compras en Internet con Tarjeta de Débito,Cantidad,66540,OMP 02
01/12/2021,Compras en Internet con Tarjeta de Débito,Cantidad,84007,OMP 02
01/01/2022,Compras en Internet con Tarjeta de Débito,Cantidad,76969,OMP 02
01/02/2022,Compras en Internet con Tarjeta de Débito,Cantidad,79879,OMP 02
01/03/2022,Compras en Internet con Tarjeta de Débito,Cantidad,91172,OMP 02
01/04/2022,Compras en Internet con Tarjeta de Débito,Cantidad,95184,OMP 02
01/05/2022,Compras en Internet con Tarjeta de Débito,Cantidad,98528,OMP 02
01/06/2022,Compras en Internet con Tarjeta de Débito,Cantidad,104116,OMP 02
01/07/2022,Compras en Internet con Tarjeta de Débito,Cantidad,130222,OMP 02
01/08/2022,Compras en Internet con Tarjeta de Débito,Cantidad,137566,OMP 02
01/09/2022,Compras en Internet con Tarjeta de Débito,Cantidad,152964,OMP 02
01/10/2022,Compras en Internet con Tarjeta de Débito,Cantidad,162997,OMP 02
01/11/2022,Compras en Internet con Tarjeta de Débito,Cantidad,147919,OMP 02
01/12/2022,Compras en Internet con Tarjeta de Débito,Cantidad,176321,OMP 02
01/01/2023,Compras en Internet con Tarjeta de Débito,Cantidad,160729,OMP 02
01/02/2023,Compras en Internet con Tarjeta de Débito,Cantidad,148739,OMP 02
01/03/2023,Compras en Internet con Tarjeta de Débito,Cantidad,169296,OMP 02
01/04/2023,Compras en Internet con Tarjeta de Débito,Cantidad,185178,OMP 02
01/05/2023,Compras en Internet con Tarjeta de Débito,Cantidad,186449,OMP 02
01/06/2023,Compras en Internet con Tarjeta de Débito,Cantidad,199505,OMP 02
01/07/2023,Compras en Internet con Tarjeta de Débito,Cantidad,209254,OMP 02
01/08/2023,Compras en Internet con Tarjeta de Débito,Cantidad,210087,OMP 02
01/09/2023,Compras en Internet con Tarjeta de Débito,Cantidad,276202,OMP 02
01/10/2023,Compras en Internet con Tarjeta de Débito,Cantidad,332054,OMP 02
01/11/2023,Compras en Internet con Tarjeta de Débito,Cantidad,384890,OMP 02
01/12/2023,Compras en Internet con Tarjeta de Débito,Cantidad,480550,OMP 02
01/01/2024,Compras en Internet con Tarjeta de Débito,Cantidad,431334,OMP 02
01/02/2024,Compras en Internet con Tarjeta de Débito,Cantidad,480874,OMP 02
01/03/2024,Compras en Internet con Tarjeta de Débito,Cantidad,502576,OMP 02
01/04/2024,Compras en Internet con Tarjeta de Débito,Cantidad,525816,OMP 02
01/05/2024,Compras en Internet con Tarjeta de Débito,Cantidad,555648,OMP 02
01/06/2024,Compras en Internet con Tarjeta de Débito,Cantidad,581954,OMP 02
01/07/2024,Compras en Internet con Tarjeta de Débito,Cantidad,573735,OMP 02
01/08/2024,Compras en Internet con Tarjeta de Débito,Cantidad,627038,OMP 02
01/09/2024,Compras en Internet con Tarjeta de Débito,Cantidad,636763,OMP 02
01/10/2024,Compras en Internet con Tarjeta de Débito,Cantidad,679531,OMP 02
01/11/2024,Compras en Internet con Tarjeta de Débito,Cantidad,717471,OMP 02
01/12/2024,Compras en Internet con Tarjeta de Débito,Cantidad,796522,OMP 02
01/01/2025,Compras en Internet con Tarjeta de Débito,Cantidad,770457,OMP 02
01/02/2025,Compras en Internet con Tarjeta de Débito,Cantidad,844920,OMP 02
01/03/2025,Compras en Internet con Tarjeta de Débito,Cantidad,889807,OMP 02
01/04/2025,Compras en Internet con Tarjeta de Débito,Cantidad,782661,OMP 02
01/05/2025,Compras en Internet con Tarjeta de Débito,Cantidad,877847,OMP 02
01/06/2025,Compras en Internet con Tarjeta de Débito,Cantidad,838129,OMP 02
01/07/2025,Compras en Internet con Tarjeta de Débito,Cantidad,921252,OMP 02
01/08/2025,Compras en Internet con Tarjeta de Débito,Cantidad,1001940,OMP 02
01/09/2025,Compras en Internet con Tarjeta de Débito,Cantidad,920552,OMP 02
01/10/2025,Compras en Internet con Tarjeta de Débito,Cantidad,976866,OMP 02
01/11/2025,Compras en Internet con Tarjeta de Débito,Cantidad,907964,OMP 02
01/12/2025,Compras en Internet con Tarjeta de Débito,Cantidad,951167,OMP 02
01/01/2026,Compras en Internet con Tarjeta de Débito,Cantidad,883712,OMP 02
01/02/2026,Compras en Internet con Tarjeta de Débito,Cantidad,867582,OMP 02
01/03/2026,Compras en Internet con Tarjeta de Débito,Cantidad,955570,OMP 02
01/04/2026,Compras en Internet con Tarjeta de Débito,Cantidad,902437,OMP 02
01/05/2026,Compras en Internet con Tarjeta de Débito,Cantidad,1015503,OMP 02
01/06/2026,Compras en Internet con Tarjeta de Débito,Cantidad,943582,OMP 02
01/01/2018,Compras en Internet con Tarjeta de Débito,Monto,194991046,OMP 02
01/02/2018,Compras en Internet con Tarjeta de Débito,Monto,265790734,OMP 02
01/03/2018,Compras en Internet con Tarjeta de Débito,Monto,361781268,OMP 02
01/04/2018,Compras en Internet con Tarjeta de Débito,Monto,352670048,OMP 02
01/05/2018,Compras en Internet con Tarjeta de Débito,Monto,287788278,OMP 02
01/06/2018,Compras en Internet con Tarjeta de Débito,Monto,339321444,OMP 02
01/07/2018,Compras en Internet con Tarjeta de Débito,Monto,358011914,OMP 02
01/08/2018,Compras en Internet con Tarjeta de Débito,Monto,330442253,OMP 02
01/09/2018,Compras en Internet con Tarjeta de Débito,Monto,261050153,OMP 02
01/10/2018,Compras en Internet con Tarjeta de Débito,Monto,399316465,OMP 02
01/11/2018,Compras en Internet con Tarjeta de Débito,Monto,366130284,OMP 02
01/12/2018,Compras en Internet con Tarjeta de Débito,Monto,343303562,OMP 02
01/01/2019,Compras en Internet con Tarjeta de Débito,Monto,380823340,OMP 02
01/02/2019,Compras en Internet con Tarjeta de Débito,Monto,319608925,OMP 02
01/03/2019,Compras en Internet con Tarjeta de Débito,Monto,392963102,OMP 02
01/04/2019,Compras en Internet con Tarjeta de Débito,Monto,399325157,OMP 02
01/05/2019,Compras en Internet con Tarjeta de Débito,Monto,388449983,OMP 02
01/06/2019,Compras en Internet con Tarjeta de Débito,Monto,402290319,OMP 02
01/07/2019,Compras en Internet con Tarjeta de Débito,Monto,481001230,OMP 02
01/08/2019,Compras en Internet con Tarjeta de Débito,Monto,455337616,OMP 02
01/09/2019,Compras en Internet con Tarjeta de Débito,Monto,460848375,OMP 02
01/10/2019,Compras en Internet con Tarjeta de Débito,Monto,466935090,OMP 02
01/11/2019,Compras en Internet con Tarjeta de Débito,Monto,460542649,OMP 02
01/12/2019,Compras en Internet con Tarjeta de Débito,Monto,585115347,OMP 02
01/01/2020,Compras en Internet con Tarjeta de Débito,Monto,549118850,OMP 02
01/02/2020,Compras en Internet con Tarjeta de Débito,Monto,602437034,OMP 02
01/03/2020,Compras en Internet con Tarjeta de Débito,Monto,750352914,OMP 02
01/04/2020,Compras en Internet con Tarjeta de Débito,Monto,1323058469,OMP 02
01/05/2020,Compras en Internet con Tarjeta de Débito,Monto,1233693803,OMP 02
01/06/2020,Compras en Internet con Tarjeta de Débito,Monto,1101017098,OMP 02
01/07/2020,Compras en Internet con Tarjeta de Débito,Monto,1057329608,OMP 02
01/08/2020,Compras en Internet con Tarjeta de Débito,Monto,1287749460,OMP 02
01/09/2020,Compras en Internet con Tarjeta de Débito,Monto,1418396526,OMP 02
01/10/2020,Compras en Internet con Tarjeta de Débito,Monto,1608170226,OMP 02
01/11/2020,Compras en Internet con Tarjeta de Débito,Monto,1747733729,OMP 02
01/12/2020,Compras en Internet con Tarjeta de Débito,Monto,2105566331,OMP 02
01/01/2021,Compras en Internet con Tarjeta de Débito,Monto,1917000704,OMP 02
01/02/2021,Compras en Internet con Tarjeta de Débito,Monto,1863614592,OMP 02
01/03/2021,Compras en Internet con Tarjeta de Débito,Monto,2578945948,OMP 02
01/04/2021,Compras en Internet con Tarjeta de Débito,Monto,2478002753,OMP 02
01/05/2021,Compras en Internet con Tarjeta de Débito,Monto,2643037080,OMP 02
01/06/2021,Compras en Internet con Tarjeta de Débito,Monto,3069644463,OMP 02
01/07/2021,Compras en Internet con Tarjeta de Débito,Monto,3431480742,OMP 02
01/08/2021,Compras en Internet con Tarjeta de Débito,Monto,4205431665,OMP 02
01/09/2021,Compras en Internet con Tarjeta de Débito,Monto,4213799263,OMP 02
01/10/2021,Compras en Internet con Tarjeta de Débito,Monto,4979676026,OMP 02
01/11/2021,Compras en Internet con Tarjeta de Débito,Monto,5081569340,OMP 02
01/12/2021,Compras en Internet con Tarjeta de Débito,Monto,6366475052,OMP 02
01/01/2022,Compras en Internet con Tarjeta de Débito,Monto,5176326082,OMP 02
01/02/2022,Compras en Internet con Tarjeta de Débito,Monto,5320898216,OMP 02
01/03/2022,Compras en Internet con Tarjeta de Débito,Monto,6303932170,OMP 02
01/04/2022,Compras en Internet con Tarjeta de Débito,Monto,6739452843,OMP 02
01/05/2022,Compras en Internet con Tarjeta de Débito,Monto,7097108606,OMP 02
01/06/2022,Compras en Internet con Tarjeta de Débito,Monto,7847076131,OMP 02
01/07/2022,Compras en Internet con Tarjeta de Débito,Monto,9052112717,OMP 02
01/08/2022,Compras en Internet con Tarjeta de Débito,Monto,9690372831,OMP 02
01/09/2022,Compras en Internet con Tarjeta de Débito,Monto,11067708026,OMP 02
01/10/2022,Compras en Internet con Tarjeta de Débito,Monto,12348616375,OMP 02
01/11/2022,Compras en Internet con Tarjeta de Débito,Monto,10380674587,OMP 02
01/12/2022,Compras en Internet con Tarjeta de Débito,Monto,12929401106,OMP 02
01/01/2023,Compras en Internet con Tarjeta de Débito,Monto,10779109225,OMP 02
01/02/2023,Compras en Internet con Tarjeta de Débito,Monto,10065313994,OMP 02
01/03/2023,Compras en Internet con Tarjeta de Débito,Monto,11430543226,OMP 02
01/04/2023,Compras en Internet con Tarjeta de Débito,Monto,13238540958,OMP 02
01/05/2023,Compras en Internet con Tarjeta de Débito,Monto,13981439340,OMP 02
01/06/2023,Compras en Internet con Tarjeta de Débito,Monto,15646766595,OMP 02
01/07/2023,Compras en Internet con Tarjeta de Débito,Monto,16268138218,OMP 02
01/08/2023,Compras en Internet con Tarjeta de Débito,Monto,16861766533,OMP 02
01/09/2023,Compras en Internet con Tarjeta de Débito,Monto,17228841480,OMP 02
01/10/2023,Compras en Internet con Tarjeta de Débito,Monto,17682361684,OMP 02
01/11/2023,Compras en Internet con Tarjeta de Débito,Monto,19959119094,OMP 02
01/12/2023,Compras en Internet con Tarjeta de Débito,Monto,23906433939,OMP 02
01/01/2024,Compras en Internet con Tarjeta de Débito,Monto,19622712240,OMP 02
01/02/2024,Compras en Internet con Tarjeta de Débito,Monto,20821734925,OMP 02
01/03/2024,Compras en Internet con Tarjeta de Débito,Monto,22463766811,OMP 02
01/04/2024,Compras en Internet con Tarjeta de Débito,Monto,22962978890,OMP 02
01/05/2024,Compras en Internet con Tarjeta de Débito,Monto,24938732055,OMP 02
01/06/2024,Compras en Internet con Tarjeta de Débito,Monto,26098223913,OMP 02
01/07/2024,Compras en Internet con Tarjeta de Débito,Monto,25816927904,OMP 02
01/08/2024,Compras en Internet con Tarjeta de Débito,Monto,28241574097,OMP 02
01/09/2024,Compras en Internet con Tarjeta de Débito,Monto,29982036042,OMP 02
01/10/2024,Compras en Internet con Tarjeta de Débito,Monto,31975504147,OMP 02
01/11/2024,Compras en Internet con Tarjeta de Débito,Monto,34381728887,OMP 02
01/12/2024,Compras en Internet con Tarjeta de Débito,Monto,39121416669,OMP 02
01/01/2025,Compras en Internet con Tarjeta de Débito,Monto,35789310680,OMP 02
01/02/2025,Compras en Internet con Tarjeta de Débito,Monto,36579044178,OMP 02
01/03/2025,Compras en Internet con Tarjeta de Débito,Monto,39017898370,OMP 02
01/04/2025,Compras en Internet con Tarjeta de Débito,Monto,37032899191,OMP 02
01/05/2025,Compras en Internet con Tarjeta de Débito,Monto,39913867126,OMP 02
01/06/2025,Compras en Internet con Tarjeta de Débito,Monto,39052960479,OMP 02
01/07/2025,Compras en Internet con Tarjeta de Débito,Monto,53600178769,OMP 02
01/08/2025,Compras en Internet con Tarjeta de Débito,Monto,57282908804,OMP 02
01/09/2025,Compras en Internet con Tarjeta de Débito,Monto,44666710688,OMP 02
01/10/2025,Compras en Internet con Tarjeta de Débito,Monto,47013078620,OMP 02
01/11/2025,Compras en Internet con Tarjeta de Débito,Monto,47435154418,OMP 02
01/12/2025,Compras en Internet con Tarjeta de Débito,Monto,50657865495,OMP 02
01/01/2026,Compras en Internet con Tarjeta de Débito,Monto,45016915558,OMP 02
01/02/2026,Compras en Internet con Tarjeta de Débito,Monto,46587995905,OMP 02
01/03/2026,Compras en Internet con Tarjeta de Débito,Monto,50884828560,OMP 02
01/04/2026,Compras en Internet con Tarjeta de Débito,Monto,53387692734,OMP 02
01/05/2026,Compras en Internet con Tarjeta de Débito,Monto,58195170139,OMP 02
01/06/2026,Compras en Internet con Tarjeta de Débito,Monto,52551331562,OMP 02
01/01/2018,Extracciones en ATM,Cantidad,3113143,OMP 02
01/02/2018,Extracciones en ATM,Cantidad,3299048,OMP 02
01/03/2018,Extracciones en ATM,Cantidad,3757247,OMP 02
01/04/2018,Extracciones en ATM,Cantidad,3324589,OMP 02
01/05/2018,Extracciones en ATM,Cantidad,3383847,OMP 02
01/06/2018,Extracciones en ATM,Cantidad,3384718,OMP 02
01/07/2018,Extracciones en ATM,Cantidad,3378260,OMP 02
01/08/2018,Extracciones en ATM,Cantidad,3415191,OMP 02
01/09/2018,Extracciones en ATM,Cantidad,3421540,OMP 02
01/10/2018,Extracciones en ATM,Cantidad,3426232,OMP 02
01/11/2018,Extracciones en ATM,Cantidad,3584429,OMP 02
01/12/2018,Extracciones en ATM,Cantidad,4966641,OMP 02
01/01/2019,Extracciones en ATM,Cantidad,3395320,OMP 02
01/02/2019,Extracciones en ATM,Cantidad,3433246,OMP 02
01/03/2019,Extracciones en ATM,Cantidad,4041848,OMP 02
01/04/2019,Extracciones en ATM,Cantidad,3305578,OMP 02
01/05/2019,Extracciones en ATM,Cantidad,3716276,OMP 02
01/06/2019,Extracciones en ATM,Cantidad,3463138,OMP 02
01/07/2019,Extracciones en ATM,Cantidad,3599676,OMP 02
01/08/2019,Extracciones en ATM,Cantidad,3725907,OMP 02
01/09/2019,Extracciones en ATM,Cantidad,3589758,OMP 02
01/10/2019,Extracciones en ATM,Cantidad,3751039,OMP 02
01/11/2019,Extracciones en ATM,Cantidad,3898891,OMP 02
01/12/2019,Extracciones en ATM,Cantidad,5224039,OMP 02
01/01/2020,Extracciones en ATM,Cantidad,3601333,OMP 02
01/02/2020,Extracciones en ATM,Cantidad,3734645,OMP 02
01/03/2020,Extracciones en ATM,Cantidad,3271671,OMP 02
01/04/2020,Extracciones en ATM,Cantidad,2769771,OMP 02
01/05/2020,Extracciones en ATM,Cantidad,3437078,OMP 02
01/06/2020,Extracciones en ATM,Cantidad,3188684,OMP 02
01/07/2020,Extracciones en ATM,Cantidad,3572134,OMP 02
01/08/2020,Extracciones en ATM,Cantidad,3439279,OMP 02
01/09/2020,Extracciones en ATM,Cantidad,3264448,OMP 02
01/10/2020,Extracciones en ATM,Cantidad,3798154,OMP 02
01/11/2020,Extracciones en ATM,Cantidad,3438205,OMP 02
01/12/2020,Extracciones en ATM,Cantidad,5094217,OMP 02
01/01/2021,Extracciones en ATM,Cantidad,3586364,OMP 02
01/02/2021,Extracciones en ATM,Cantidad,3555682,OMP 02
01/03/2021,Extracciones en ATM,Cantidad,3677381,OMP 02
01/04/2021,Extracciones en ATM,Cantidad,3366871,OMP 02
